app_pkg,arpu,click_num,country_code,data_date,fill_num,imp_uv,lc,placement_id,request_num,revenue,show_num,uv
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,25,8,,150987,25,0.0,9,23
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,3,0,,149345,3,0.0,0,3
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,34,1,,150640,34,0.0,1,33
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,110,21,,150648,110,0.0,23,97
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,6,1,,149336,6,0.0,3,5
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,1,0,,149337,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,3,1,,149338,3,0.0,2,3
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,19,3,,150416,19,0.0,4,15
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,21,4,,150650,21,0.0,5,21
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,2,0,,149335,2,0.0,0,2
com.ehawk.antivirus.applock.wifi,0.02,1,YE,2019-01-24,8,3,,148720,8,0.00181,4,8
com.ehawk.antivirus.applock.wifi,0.11,3,YE,2019-01-24,28,8,,147867,28,0.02242,8,21
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,2,0,,149353,2,0.0,0,2
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,21,9,,148722,21,0.0,10,20
com.ehawk.antivirus.applock.wifi,0.0,4,YE,2019-01-24,920,29,,150639,920,0.00722,32,636
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,31,8,,148721,31,0.0,11,23
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,4,0,,149352,4,0.0,0,3
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,4,2,,154257,4,0.0,2,4
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,197,31,,150933,197,0.0,31,191
com.ehawk.antivirus.applock.wifi,0.0,1,YE,2019-01-24,87,12,,150417,87,0.00181,13,85
com.ehawk.antivirus.applock.wifi,0.03,11,YE,2019-01-24,254,59,,150642,254,0.05584,91,205
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,79,4,,149339,79,0.0,7,37
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,5,1,,149344,5,0.0,1,6
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,19,4,,150988,19,0.0,4,17
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,5,2,,149343,5,0.0,2,4
com.ehawk.antivirus.applock.wifi,0.0,1,YE,2019-01-24,71,10,,150636,71,0.00181,12,65
com.ehawk.antivirus.applock.wifi,0.01,1,YE,2019-01-24,28,7,,148719,28,0.00181,9,28
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,3,0,,139233,3,0.0,0,5
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,17,2,,150651,17,0.0,3,18
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,25,10,,142494,25,0.0,16,21
com.ehawk.antivirus.applock.wifi,0.0,0,YE,2019-01-24,30,3,,150654,30,0.0,3,25
com.ehawk.antivirus.applock.wifi,0.02,1,YE,2019-01-24,73,26,,150934,73,0.01668,27,71
